set,number,name,subtitle,count,type,aspects,traits,arenas,cost,power,hp,fronttext,backtext,epicaction,doublesided,backart,frontart,rarity,marketprice,karabast_number
shd,010,Bossk,Hunting His Prey,1,Leader,"['Aggression', 'Villainy']","['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],5,4,6,Action [{{Exhaust}}]: Deal 1 damage to a unit with a BOUNTY. You may give it +1/+0 for this phase.,When you collect a BOUNTY: You may collect that BOUNTY again. Use this ability only once each round.,"Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/010-b.png,https://cdn.swu-db.com/images/cards/SHD/010.png,Common,0.09,010
shd,254,Bounty Guild Initiate,,1,Unit,,['BOUNTY HUNTER'],['Ground'],1,1,2,"When Played: If you control another Bounty Hunter unit, you may deal 2 damage to a ground unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/254.png,Common,0.06,254
shd,123,Bounty Hunter's Quarry,,1,Upgrade,['Command'],"['BOUNTY', 'CONDITION']",,1,0,0,"Attached unit gains: ""Bounty - Search the top 5 cards of your deck, or 10 cards instead if this unit is unique, for a unit that costs 3 or less and play it for free."" (Put the other cards on the bottom of your deck in a random order.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/123.png,Uncommon,0.10,123
shd,228,Bounty Posting,,1,Event,['Cunning'],['PLAN'],,1,,,"Search your deck for a Bounty upgrade, reveal it, and draw it. (Shuffle your deck.)|You may play that upgrade (paying its cost).",,,False,,https://cdn.swu-db.com/images/cards/SHD/228.png,Uncommon,0.08,228
shd,182,Bravado,,1,Event,['Aggression'],['INNATE'],,5,,,"If you've defeated an enemy unit this phase, this event costs 2 less to play. |Ready a unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/182.png,Uncommon,0.08,182
shd,038,Brutal Traditions,,1,Upgrade,"['Vigilance', 'Villainy']",['LEARNED'],,2,1,2,"Action: If an enemy unit was defeated this phase, play this upgrade from your discard pile (paying its cost).",,,False,,https://cdn.swu-db.com/images/cards/SHD/038.png,Uncommon,0.08,038
shd,014,Cad Bane,He Who Needs No Introduction,1,Leader,"['Cunning', 'Villainy']","['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],6,2,8,"When you play an Underworld card: You may exhaust this leader. If you do, an opponent chooses a unit they control. Deal 1 damage to it.",RAID 2 (This unit gets +2/+0 while attacking.)|When you play an Underworld card: You may choose an opponent. They choose a unit they control. Deal 2 damage to it. Use this ability only once each round.,"Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/014-b.png,https://cdn.swu-db.com/images/cards/SHD/014.png,Common,0.04,014
shd,066,Cargo Juggernaut,,1,Unit,['Vigilance'],"['VEHICLE', 'TANK']",['Ground'],6,4,6,"Shielded (When you play this unit, give a Shield token to it.) |When Played: If you control another Vigilance unit, heal 4 damage from your base.",,,False,,https://cdn.swu-db.com/images/cards/SHD/066.png,Common,0.03,066
shd,195,Cartel Turncoat,,1,Unit,"['Cunning', 'Heroism']","['UNDERWORLD', 'VEHICLE', 'FIGHTER']",['Space'],1,2,3,"Bounty - Draw a card. (When this unit is defeated or captured, your opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/195.png,Common,0.05,195
shd,148,Cassian Andor,Rebellions Are Built On Hope,1,Unit,"['Aggression', 'Heroism']",['REBEL'],['Ground'],3,3,5,"Smuggle [C=5 Aggression Heroism] (If this card is a resource, you may play him for his smuggle cost. Replace it with the top card of your deck.) |When played using Smuggle: Ready this unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/148.png,Uncommon,0.17,148
shd,216,Chain Code Collector,,1,Unit,['Cunning'],"['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],4,4,2,"Ambush (When you play this unit, it may ready and attack an enemy unit.) |On Attack: If the defender has a Bounty, it gets -4/-0 for this attack.",,,False,,https://cdn.swu-db.com/images/cards/SHD/216.png,Common,0.06,216
shd,050,Chewbacca,Pykesbane,1,Unit,"['Vigilance', 'Heroism']","['UNDERWORLD', 'WOOKIEE']",['Ground'],8,4,10,Grit |When Played: You may defeat a unit with 5 or less remaining HP. |Smuggle [C=9 Aggression Heroism],,,False,,https://cdn.swu-db.com/images/cards/SHD/050.png,Rare,0.63,050
shd,132,Choose Sides,,1,Event,['Command'],['PLAN'],,7,,,Choose a friendly non-leader unit and an enemy non-leader unit. Exchange control of those units.,,,False,,https://cdn.swu-db.com/images/cards/SHD/132.png,Rare,0.28,132
shd,169,Clan Challengers,,1,Unit,['Aggression'],"['MANDALORIAN', 'TROOPER']",['Ground'],5,3,6,"Raid 3 (This unit gets +3/+0 while attacking.) |While this unit is upgraded, it gains Overwhelm. (When attacking an enemy unit, deal excess damage to the opponent's base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/169.png,Common,0.06,169
shd,035,Clan Saxon Gauntlet,,1,Unit,"['Vigilance', 'Villainy']","['MANDALORIAN', 'VEHICLE', 'TRANSPORT']",['Space'],6,4,5,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.) |When this unit is attacked: You may give an Experience token to a unit (before damage is dealt).,,,False,,https://cdn.swu-db.com/images/cards/SHD/035.png,Uncommon,0.08,035
shd,040,Clan Wren Rescuer,,1,Unit,"['Vigilance', 'Heroism']","['MANDALORIAN', 'TROOPER']",['Ground'],2,1,2,When Played: Give an Experience token to a unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/040.png,Common,0.05,040
shd,095,Clone Deserter,,1,Unit,"['Command', 'Heroism']","['FRINGE', 'CLONE']",['Ground'],1,2,3,"Restore 1 (When this unit attacks, heal 1 damage from your base.) |Bounty - Draw a card. (When this unit is defeated or captured, your opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/095.png,Common,0.10,095
shd,210,Cloud-Rider,,1,Unit,['Cunning'],['UNDERWORLD'],['Ground'],2,3,1,"Ambush (When you play this unit, it may ready and attack an enemy unit.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/210.png,Common,0.05,210
shd,115,Cobb Vanth,The Marshal,1,Unit,['Command'],"['FRINGE', 'OFFICIAL']",['Ground'],3,3,2,"When Defeated: Search the top 10 cards of your deck for a unit that costs 2 or less and discard it. For this phase, you may play that card from your discard pile for free.",,,False,,https://cdn.swu-db.com/images/cards/SHD/115.png,Rare,0.29,115
shd,111,Collections Starhopper,,1,Unit,['Command'],"['UNDERWORLD', 'VEHICLE', 'FIGHTER']",['Space'],2,2,2,"Smuggle [C=3 Command] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/111.png,Common,0.06,111
shd,127,Commission,,1,Event,['Command'],['SUPPLY'],,1,,,"Search the top 10 cards of your deck for a Bounty Hunter, Item, or Transport card, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order.) |Smuggle [C=3 {Command}]",,,False,,https://cdn.swu-db.com/images/cards/SHD/127.png,Uncommon,0.07,127
shd,042,Concord Dawn Interceptors,,1,Unit,"['Vigilance', 'Heroism']","['MANDALORIAN', 'VEHICLE', 'FIGHTER']",['Space'],3,1,4,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.) |This unit gets +2/+0 while defending.,,,False,,https://cdn.swu-db.com/images/cards/SHD/042.png,Uncommon,0.22,042
shd,025,Coronet City,Corellia,1,Base,['Cunning'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/025.png,Common,0.06,025
shd,199,Coruscant Dissident,,1,Unit,"['Cunning', 'Heroism']","['UNDERWORLD', 'TWILEK']",['Ground'],3,3,4,On Attack: You may ready a resource.,,,False,,https://cdn.swu-db.com/images/cards/SHD/199.png,Uncommon,0.09,199
shd,075,Covert Strength,,1,Event,['Vigilance'],['TACTIC'],,1,,,"Heal 2 damage from a unit and give an Experience token to it.|Smuggle [C=3 Vigilance] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/075.png,Common,0.06,075
shd,171,Covetous Rivals,,1,Unit,['Aggression'],['BOUNTY HUNTER'],['Ground'],6,5,5,Grit (This unit gets +1/+0 for each damage on it.) |When Played/On Attack: You may deal 2 damage to a unit with a Bounty.,,,False,,https://cdn.swu-db.com/images/cards/SHD/171.png,Common,0.03,171
shd,209,Criminal Muscle,,1,Unit,['Cunning'],['UNDERWORLD'],['Ground'],1,2,1,When Played: You may return a non-unique upgrade to its owner's hand.,,,False,,https://cdn.swu-db.com/images/cards/SHD/209.png,Common,0.04,209
shd,156,Cripple Authority,,1,Event,"['Aggression', 'Heroism']",['TRICK'],,2,,,Draw a card. Each opponent who controls more resources than you discards a card from their hand.,,,False,,https://cdn.swu-db.com/images/cards/SHD/156.png,Uncommon,0.06,156
shd,087,Crosshair,Following Orders,1,Unit,"['Command', 'Villainy']","['IMPERIAL', 'CLONE', 'TROOPER']",['Ground'],4,2,6,Action [C=2]: This unit gets +1/+0 for this phase. |Action [Exhaust]: This unit deals damage equal to his power to an enemy ground unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/087.png,Uncommon,0.17,087
shd,213,DJ,Blatant Thief,1,Unit,['Cunning'],['UNDERWORLD'],['Ground'],3,3,5,"Smuggle [{C=7} {Cunning} {Cunning}]|When played using Smuggle: Take control of an enemy resource. When this unit leaves play, that resource's owner takes contol of it.",,,False,,https://cdn.swu-db.com/images/cards/SHD/213.png,Legendary,3.66,213
shd,178,Daring Raid,,1,Event,['Aggression'],['TACTIC'],,1,,,Deal 2 damage to a unit or base.,,,False,,https://cdn.swu-db.com/images/cards/SHD/178.png,Common,0.12,178
shd,176,Death Mark,,1,Upgrade,['Aggression'],"['BOUNTY', 'CONDITION']",,2,0,0,"Attached unit gains: ""Bounty - Draw 2 cards."" (When this unit is defeated or captured, its opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/176.png,Common,0.09,176
shd,023,Death Watch Hideout,Concordia,1,Base,['Aggression'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SHD/023.png,Common,0.05,023
shd,136,Death Watch Loyalist,,1,Unit,"['Aggression', 'Villainy']","['MANDALORIAN', 'TROOPER']",['Ground'],3,3,3,"Grit (This unit gets +1/+0 for each damage on it.) |Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/136.png,Common,0.09,136
shd,133,Dengar,The Demolisher,1,Unit,"['Aggression', 'Villainy']","['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],1,2,2,When you play an upgrade on a unit: You may deal 1 damage to that unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/133.png,Uncommon,0.12,133
shd,152,Desperado Freighter,,1,Unit,"['Aggression', 'Heroism']","['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],5,5,6,,,,False,,https://cdn.swu-db.com/images/cards/SHD/152.png,Common,0.05,152
shd,179,Desperate Attack,,1,Event,['Aggression'],['TACTIC'],,1,,,Attack with a damaged unit. It gets +2/+0 for this attack.,,,False,,https://cdn.swu-db.com/images/cards/SHD/179.png,Common,0.07,179
shd,180,Detention Block Rescue,,1,Event,['Aggression'],['GAMBIT'],,3,,,"Deal 3 damage to a unit. If that unit is guarding any captured cards, deal 6 damage instead.",,,False,,https://cdn.swu-db.com/images/cards/SHD/180.png,Common,0.03,180
shd,166,Disabling Fang Fighter,,1,Unit,['Aggression'],"['MANDALORIAN', 'VEHICLE', 'FIGHTER']",['Space'],3,3,2,When Played: You may defeat an upgrade.,,,False,,https://cdn.swu-db.com/images/cards/SHD/166.png,Common,0.05,166
shd,120,Discerning Veteran,,1,Unit,['Command'],['BOUNTY HUNTER'],['Ground'],5,3,4,When Played: This unit captures an enemy non-leader ground unit. (Put the captured card facedown under this unit until this unit leaves play.),,,False,,https://cdn.swu-db.com/images/cards/SHD/120.png,Common,0.05,120
shd,015,Doctor Aphra,Rapacious Archaeologist,1,Leader,"['Cunning', 'Villainy']",['FRINGE'],['Ground'],5,2,5,When the regroup phase starts: Discard a card from your deck.,"While there are 5 or more different costs among cards in your discard pile, this unit gets +3/+0.|When Deployed: Choose 3 cards in your discard pile with different names. If you do, return 1 of them at random to your hand.","Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/015-b.png,https://cdn.swu-db.com/images/cards/SHD/015.png,Rare,0.10,015
shd,185,Doctor Evazan,Wanted on Twelve Systems,1,Unit,"['Cunning', 'Villainy']",['UNDERWORLD'],['Ground'],2,3,3,"Shielded (When you play this unit, give a Shield token to him.) |Bounty - Ready up to 12 resources. (When this unit is defeated or captured, your opponent collects his bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/185.png,Rare,0.44,185
shd,028,Doctor Pershing,Experimenting With Life,1,Unit,"['Vigilance', 'Villainy']",['IMPERIAL'],['Ground'],2,0,5,"Action [Exhaust, deal 1 damage to a friendly unit]: Draw a card.",,,False,,https://cdn.swu-db.com/images/cards/SHD/028.png,Rare,0.24,028
shd,192,Dryden Vos,Offering No Escape,1,Unit,"['Cunning', 'Villainy']",['UNDERWORLD'],['Ground'],7,5,7,Shielded|When played: Choose a captured card guarded by a unit you control. You may play it for free under your control.,,,False,,https://cdn.swu-db.com/images/cards/SHD/192.png,Legendary,2.83,192
shd,099,Echo,Restored,1,Unit,"['Command', 'Heroism']","['FRINGE', 'CLONE']",['Ground'],4,4,4,Restore 2 |When Played: You may discard a card from your hand. Give 2 Experience tokens to a unit in play with the same name as the discarded card.,,,False,,https://cdn.swu-db.com/images/cards/SHD/099.png,Uncommon,0.13,099
shd,059,Embo,Stoic and Resolute,1,Unit,['Vigilance'],"['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],3,3,4,"When this unit completes an attack: If the defender was defeated, heal up to 2 damage from a unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/059.png,Uncommon,0.10,059
shd,109,Endless Legions,,1,Event,"['Command', 'Command']",['SUPPLY'],,14,,,Reveal any number of resources you control. Play each unit revealed this way for free (one at a time).,,,False,,https://cdn.swu-db.com/images/cards/SHD/109.png,Legendary,1.43,109
shd,108,Enforced Loyalty,,1,Event,"['Command', 'Command']",['LAW'],,2,,,"Defeat a friendly unit. If you do, draw 2 cards.",,,False,,https://cdn.swu-db.com/images/cards/SHD/108.png,Uncommon,0.07,108
shd,219,Enfys Nest,Marauder,1,Unit,['Cunning'],['UNDERWORLD'],['Ground'],6,5,4,"Ambush (When you play this unit, it may ready and attack an enemy unit.) |While a friendly unit (including this one) is attacking using Ambush, the defender gets -3/-0.",,,False,,https://cdn.swu-db.com/images/cards/SHD/219.png,Uncommon,0.08,219
shd,107,Enterprising Lackeys,,1,Unit,"['Command', 'Command']",['UNDERWORLD'],['Ground'],4,5,5,"When Defeated: You may defeat a friendly resource. If you do, put this unit into play as a resource. |Smuggle [C=6 Command Command]",,,False,,https://cdn.swu-db.com/images/cards/SHD/107.png,Rare,0.22,107
shd,222,Enticing Reward,,1,Upgrade,['Cunning'],"['BOUNTY', 'CONDITION']",,1,0,0,"Attached unit gains: ""Bounty - Search the top 10 cards of your deck for 2 non-unit cards, reveal them, and draw them. (Put the other cards on the bottom of your deck in a random order.) Then, if this unit isn't unique, discard a card from your hand.""",,,False,,https://cdn.swu-db.com/images/cards/SHD/222.png,Uncommon,0.10,222
shd,088,Ephant Mon,Head of Security,1,Unit,"['Command', 'Villainy']",['UNDERWORLD'],['Ground'],5,4,6,On Attack: Choose an enemy non-leader unit that attacked your base this phase. A friendly unit in the same arena captures that unit. (Put the captured card facedown under the friendly unit until the friendly unit leaves play.),,,False,,https://cdn.swu-db.com/images/cards/SHD/088.png,Rare,0.21,088
shd,233,Evacuate,,1,Event,['Cunning'],['LAW'],,6,,,Return each non-leader unit to its owner's hand.,,,False,,https://cdn.swu-db.com/images/cards/SHD/233.png,Legendary,2.18,233
shd,077,Evidence of the Crime,,1,Event,['Vigilance'],['TRICK'],,3,,,Take control of an upgrade that costs 3 or less and attach it to an eligible unit of your choice.,,,False,,https://cdn.swu-db.com/images/cards/SHD/077.png,Rare,0.20,077
shd,078,Fell the Dragon,,1,Event,['Vigilance'],['TACTIC'],,4,,,Defeat a non-leader unit with 5 or more power.,,,False,,https://cdn.swu-db.com/images/cards/SHD/078.png,Uncommon,0.16,078
shd,067,Fenn Rau,Protector of Concord Dawn,1,Unit,['Vigilance'],['MANDALORIAN'],['Ground'],6,5,6,When Played: You may play an upgrade from your hand. It costs 2 less. |When you play an upgrade on this unit: Give an enemy unit -2/-2 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/SHD/067.png,Uncommon,0.13,067
shd,016,Fennec Shand,Honoring the Deal,1,Leader,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],5,4,4,"Action [{C=1}, {{Exhaust}}]: Play a unit that costs 4 or less from your hand (paying its cost). Give it AMBUSH for this phase. (After you play the unit, it may ready and attack an enemy unit.)","SABOTEUR (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)|Action: Play a unit that costs 4 or less from your hand (paying its cost.) Give it AMBUSH for this phase.","Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/016-b.png,https://cdn.swu-db.com/images/cards/SHD/016.png,Common,0.06,016
shd,220,Fennec Shand,Loyal Sharpshooter,1,Unit,['Cunning'],['UNDERWORLD'],['Ground'],7,4,6,"Ambush (When you play this unit, it may ready and attack an enemy unit.) |On Attack: Deal 1 damage to the defender (if it's a unit) for each different cost among cards in your discard pile.",,,False,,https://cdn.swu-db.com/images/cards/SHD/220.png,Uncommon,0.13,220
shd,208,Final Showdown,,1,Event,"['Cunning', 'Cunning']",['GAMBIT'],,6,,,"Ready each unit you control. At the start of the regroup phase, you lose the game.",,,False,,https://cdn.swu-db.com/images/cards/SHD/208.png,Legendary,1.11,208
shd,092,Finalizer,Might of the First Order,1,Unit,"['Command', 'Villainy']","['FIRST ORDER', 'VEHICLE', 'CAPITAL SHIP']",['Space'],11,11,11,Overwhelm|When Played: Choose any number of friendly units. Each of those units captures an enemy non-leader unit in the same arena.,,,False,,https://cdn.swu-db.com/images/cards/SHD/092.png,Legendary,1.57,092
shd,003,Finn,This is a Rescue,1,Leader,"['Vigilance', 'Heroism']","['FRINGE', 'TROOPER']",['Ground'],5,4,6,"Action [{{Exhaust}}]: Defeat a friendly upgrade on a unit. If you do, give a Shield token to that unit.","On Attack: You may defeat a friendly upgrade on a unit. If you do, give a Shield token to that unit.","Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SHD/003-b.png,https://cdn.swu-db.com/images/cards/SHD/003.png,Rare,0.09,003
