set,number,name,subtitle,count,type,aspects,traits,arenas,cost,power,hp,fronttext,backtext,epicaction,doublesided,backart,frontart,rarity,marketprice,karabast_number
shd,520,Twin Pod Cloud Car,,1,Unit,,"['FRINGE', 'VEHICLE', 'FIGHTER']",['Space'],3,2,2,"Restore 2 (When this unit attacks, heal 2 damage from your base.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/520.png,Common,0.16,259
shd,518,Underworld Thug,,1,Unit,,['UNDERWORLD'],['Ground'],2,2,3,,,,False,,https://cdn.swu-db.com/images/cards/SHD/518.png,Common,0.14,257
shd,349,Unexpected Escape,,1,Event,['Vigilance'],['TRICK'],,1,,,Exhaust a unit. You may rescue a captured card guarded by that unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/349.png,Uncommon,0.48,076
shd,434,Unlicensed Headhunter,,1,Unit,['Aggression'],"['UNDERWORLD', 'VEHICLE', 'FIGHTER']",['Space'],3,3,2,"Saboteur |While this unit is exhausted, it gains: ""Bounty - Heal 5 damage from your base."" (When this unit is defeated or captured, your opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/434.png,Uncommon,0.40,165
shd,493,Unrefusable Offer,,1,Upgrade,['Cunning'],"['BOUNTY', 'CONDITION']",,2,0,0,"Attach to a non-leader unit. |Attached unit gains: ""BOUNTY - Play this unit for free (under your control). It enters play ready. At the start of the regroup phase, defeat it.""",,,False,,https://cdn.swu-db.com/images/cards/SHD/493.png,Rare,1.79,226
shd,333,Val,Loyal to the End,1,Unit,['Vigilance'],['UNDERWORLD'],['Ground'],2,2,4,Bounty - Deal 3 damage to a unit. |When Defeated: Give 2 Experience tokens to a friendly unit. (The active player chooses the order of Val's abilities.),,,False,,https://cdn.swu-db.com/images/cards/SHD/333.png,Rare,1.48,058
shd,420,Valiant Assault Ship,,1,Unit,"['Aggression', 'Heroism']","['FRINGE', 'VEHICLE', 'TRANSPORT']",['Space'],4,3,4,"Saboteur (When this unit attacks, ignore Sentinel and defeat the defender's Shields.) |On Attack: If the defending player controls more resources than you, this unit gets +2/+0 for this attack.",,,False,,https://cdn.swu-db.com/images/cards/SHD/420.png,Uncommon,0.39,151
shd,446,Vambrace Flamethrower,,1,Upgrade,['Aggression'],"['ITEM', 'ARMOR', 'WEAPON']",,3,1,1,"Attach to a non-Vehicle unit. |Attached unit gains: ""On Attack: You may deal 3 damage divided as you choose among enemy ground units.""",,,False,,https://cdn.swu-db.com/images/cards/SHD/446.png,Rare,2.75,177
shd,347,Vambrace Grappleshot,,1,Upgrade,['Vigilance'],"['ITEM', 'ARMOR', 'WEAPON']",,2,2,2,"Attach to a non-Vehicle unit. |Attached unit gains: ""On Attack: Exhaust the defender.""",,,False,,https://cdn.swu-db.com/images/cards/SHD/347.png,Common,0.19,074
shd,339,Vigilant Pursuit Craft,,1,Unit,['Vigilance'],"['VEHICLE', 'TRANSPORT']",['Space'],5,3,5,"Sentinel (Units in this arena can't attack your non-Sentinel units or your base.) |Smuggle [C=7 Vigilance] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/339.png,Common,0.18,065
shd,319,Village Protectors,,1,Unit,"['Vigilance', 'Heroism']",['FRINGE'],['Ground'],3,2,3,"Sentinel (Units in this arena can't attack your non-Sentinel units or your base.) |Shielded (When you play this unit, give a Shield token to it.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/319.png,Common,0.40,043
shd,489,Wanted,,1,Upgrade,['Cunning'],"['BOUNTY', 'CONDITION']",,0,0,0,"Attached unit gains: ""Bounty - Ready 2 friendly resources."" (When this unit is defeated or captured, its opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/489.png,Common,0.13,221
shd,436,Wanted Insurgents,,1,Unit,['Aggression'],['REBEL'],['Ground'],3,4,4,"Bounty - Deal 2 damage to a unit. (When this unit is defeated or captured, your opponent collects its bounty.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/436.png,Common,0.16,167
shd,355,Warbird Stowaway,,1,Unit,"['Command', 'Villainy']",['UNDERWORLD'],['Ground'],3,2,3,"While you have the initiative, this unit gets +2/+0. |Smuggle [C=4 Command Villainy] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/355.png,Common,0.16,086
shd,379,Warzone Lieutenant,,1,Unit,['Command'],['TROOPER'],['Ground'],1,2,2,,,,False,,https://cdn.swu-db.com/images/cards/SHD/379.png,Common,0.20,110
shd,388,Weequay Pirate Gang,,1,Unit,['Command'],['UNDERWORLD'],['Ground'],4,3,3,"Ambush (When you play this unit, it may ready and attack an enemy unit.) |Smuggle [C=5 Command] (If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)",,,False,,https://cdn.swu-db.com/images/cards/SHD/388.png,Common,0.18,119
shd,427,Wild Rancor,,1,Unit,"['Aggression', 'Aggression']",['CREATURE'],['Ground'],6,6,8,Overwhelm |When Played: Deal 2 damage to each other ground unit.,,,False,,https://cdn.swu-db.com/images/cards/SHD/427.png,Rare,1.99,158
shd,511,Wookiee Warrior,,1,Unit,['Heroism'],['WOOKIEE'],['Ground'],4,2,5,"Grit (This unit gets +1/+0 for each damage on it.) |When Played: If you control another Wookiee unit, draw a card.",,,False,,https://cdn.swu-db.com/images/cards/SHD/511.png,Common,0.28,249
shd,423,Wrecker,Boom!,1,Unit,"['Aggression', 'Heroism']","['FRINGE', 'CLONE']",['Ground'],6,7,6,"Overwhelm |When Played: You may defeat a friendly resource. If you do, deal 5 damage to a ground unit.",,,False,,https://cdn.swu-db.com/images/cards/SHD/423.png,Rare,10.98,154
shd,336,Wroshyr Tree Tender,,1,Unit,['Vigilance'],['WOOKIEE'],['Ground'],3,2,4,Grit (This unit gets +1/+0 for each damage on it.),,,False,,https://cdn.swu-db.com/images/cards/SHD/336.png,Common,0.15,061
shd,460,Xanadu Blood,Cad Bane's Reward,1,Unit,"['Cunning', 'Villainy']","['UNDERWORLD', 'VEHICLE', 'FIGHTER']",['Space'],6,4,6,"Raid 2 |When Played/On Attack: You may return another friendly non-leader Underworld unit to its owner's hand. if you do, exhaust an enemy unit or resource.",,,False,,https://cdn.swu-db.com/images/cards/SHD/460.png,Rare,4.77,191
shd,471,Zorii Bliss,Valiant Smuggler,1,Unit,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],5,4,7,"On Attack: Draw a card. At the start of the regroup phase, discard a card from your hand. |Smuggle [C=6 Cunning Heroism]",,,False,,https://cdn.swu-db.com/images/cards/SHD/471.png,Rare,1.55,203
shd,459,Zuckuss,Bounty Hunter for Hire,1,Unit,"['Cunning', 'Villainy']","['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],5,6,6,"Saboteur (When this unit attacks, ignore Sentinel and defeat the defender's Shields.) |Each friendly unit named 4-LOM gets +1/+1 and gains Saboteur.",,,False,,https://cdn.swu-db.com/images/cards/SHD/459.png,Uncommon,1.78,190
twi,318,41st Elite Corps,,1,Unit,"['Vigilance', 'Heroism']","['REPUBLIC', 'CLONE', 'TROOPER']",['Space'],3,3,3,Coordinate - This unit gets +0/+3. (Gain this ability while you control 3 or more units.),,,False,,https://cdn.swu-db.com/images/cards/TWI/318.png,Common,0.00,045
twi,313,A Fine Addition,,1,Event,"['Vigilance', 'Villainy']",['SUPPLY'],,0,,,"If an enemy unit was defeated this phase, play an upgrade from your hand or from any player's discard pile, ignoring its aspect penalty.",,,False,,https://cdn.swu-db.com/images/cards/TWI/313.png,Rare,0.00,040
twi,368,Aayla Secura,Master of the Blade,1,Unit,"['Command', 'Heroism']","['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],5,6,5,Coordinate — On Attack: Prevent all combat damage that would be dealt to this unit for this attack.,,,False,,https://cdn.swu-db.com/images/cards/TWI/368.png,Legendary,1.73,096
twi,358,Admiral Trench,Holding the Line,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'OFFICIAL']",['Ground'],7,5,5,Exploit 1 |When Played: Return up to 3 units that were defeated this phase from your discard pile to your hand.,,,False,,https://cdn.swu-db.com/images/cards/TWI/358.png,Uncommon,0.00,086
twi,364,Admiral Yularen,Advising Caution,1,Unit,"['Command', 'Heroism']","['REPUBLIC', 'OFFICIAL']",['Ground'],3,2,5,Restore 1 |Each other friendly Heroism unit gets +0/+1.,,,False,,https://cdn.swu-db.com/images/cards/TWI/364.png,Rare,1.73,092
twi,365,Advanced Recon Commando,,1,Unit,"['Command', 'Heroism']","['REPUBLIC', 'CLONE', 'TROOPER']",['Ground'],3,4,3,"Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/365.png,Common,1.73,093
twi,315,Barriss Offee,Unassuming Apprentice,1,Unit,"['Vigilance', 'Heroism']","['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],1,1,1,Each friendly unit that was healed this phase gets +1/+0.,,,False,,https://cdn.swu-db.com/images/cards/TWI/315.png,Rare,0.00,042
twi,306,Calculating MagnaGuard,,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'DROID']",['Ground'],3,3,4,When Played/When a friendly unit is defeated: This unit gains Sentinel for this phase. (Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/TWI/306.png,Uncommon,0.00,033
twi,319,Captain Typho,Protecting the Senator,1,Unit,"['Vigilance', 'Heroism']","['NABOO', 'REPUBLIC', 'TROOPER']",['Ground'],3,2,4,When Played/On Attack: Give a unit Sentinel for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/319.png,Uncommon,0.00,046
twi,329,Compassionate Senator,,1,Unit,['Vigilance'],"['REPUBLIC', 'OFFICIAL']",['Ground'],1,0,4,"Action [c=2, exhaust]: Heal 2 damage from a unit or base.",,,False,,https://cdn.swu-db.com/images/cards/TWI/329.png,Uncommon,0.00,056
twi,352,Confederate Courier,,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'VEHICLE', 'FIGHTER']",['Space'],2,2,1,When Defeated: Create a Battle Droid token.,,,False,,https://cdn.swu-db.com/images/cards/TWI/352.png,Common,0.00,079
twi,361,Consolidation of Power,,1,Event,"['Command', 'Villainy']",['PLAN'],,6,,,"Choose any number of friendly units. You may play a unit from your hand if its cost is less than or equal to the combined power of the chosen units for free. Then, defeat the chosen units.",,,False,,https://cdn.swu-db.com/images/cards/TWI/361.png,Rare,0.00,089
twi,335,Daughter of Dathomir,,1,Unit,['Vigilance'],"['FORCE', 'NIGHT']",['Ground'],4,3,5,"While this unit is undamaged, it gains Restore 2. (When this unit attacks, heal 2 damage from your base.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/335.png,Common,0.11,062
twi,349,Death by Droids,,1,Event,['Vigilance'],['TACTIC'],,5,,,Defeat a unit that costs 3 or less. Create 2 Battle Droid tokens.,,,False,,https://cdn.swu-db.com/images/cards/TWI/349.png,Uncommon,0.00,076
twi,309,Devastating Gunship,,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'DROID', 'VEHICLE', 'TRANSPORT']",['Space'],3,3,5,Grit (This unit gets +1/+0 for each damage on it.) |When Played: Defeat an enemy unit with 2 or less remaining HP.,,,False,,https://cdn.swu-db.com/images/cards/TWI/309.png,Common,1.73,036
twi,348,Disruptive Burst,,1,Event,['Vigilance'],['TACTIC'],,3,,,Give each enemy unit -1/-1 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/348.png,Uncommon,0.00,075
twi,354,Droid Commando,,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'DROID', 'TROOPER']",['Ground'],3,4,3,"While you control another Separatist unit, this unit gains Ambush. (When you play this unit, it may ready and attack an enemy unit.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/354.png,Common,0.00,081
twi,310,Droideka Security,,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'DROID']",['Ground'],3,4,5,"Exploit 2 (While playing this card, defeat up to 2 units you control. This card costs 2 less for each unit defeated this way.) |Sentinel (Units in this arena can't attack your non-Sentinel units or your base.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/310.png,Common,1.73,037
twi,327,Duchess's Champion,,1,Unit,"['Vigilance', 'Vigilance']",['MANDALORIAN'],['Ground'],3,1,8,"While an opponent controls 3 or more units, this unit gains Sentinel. (Units in this arena can't attack your non-Sentinel units or your base.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/327.png,Uncommon,1.73,054
twi,362,Echo,Valiant ARC Trooper,1,Unit,"['Command', 'Heroism']","['REPUBLIC', 'CLONE', 'TROOPER']",['Ground'],2,2,2,Coordinate - This unit gets +2/+2. (Gain this ability while you control 3 or more units.),,,False,,https://cdn.swu-db.com/images/cards/TWI/362.png,Uncommon,0.00,090
twi,328,Equalize,,1,Event,"['Vigilance', 'Vigilance']",['TACTIC'],,3,,,"Give a unit -2/-2 for this phase. Then, if you control fewer units than that unit's controller, give another unit -2/-2 for this phase.",,,False,,https://cdn.swu-db.com/images/cards/TWI/328.png,Rare,1.73,055
twi,338,Falchion Ion Tank,,1,Unit,['Vigilance'],"['REPUBLIC', 'VEHICLE', 'TANK']",['Ground'],6,4,6,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/TWI/338.png,Common,0.00,065
twi,326,Finn,On the Run,1,Unit,"['Vigilance', 'Vigilance']","['FRINGE', 'TROOPER']",['Ground'],3,3,4,"When this unit completes an attack: Choose a unique unit. For this phase, if damage would be dealt to that unit, prevent 1 of that damage.",,,False,,https://cdn.swu-db.com/images/cards/TWI/326.png,Rare,1.73,053
twi,324,For The Republic,,1,Upgrade,"['Vigilance', 'Heroism']",['REPUBLIC'],,2,2,2,"If you control 3 or more Republic units, this upgrade costs 2 less to play. |Attached unit gains: ""Coordinate - Restore 2.""",,,False,,https://cdn.swu-db.com/images/cards/TWI/324.png,Rare,0.11,051
twi,341,Foresight,,1,Upgrade,['Vigilance'],['LEARNED'],,1,0,2,"Attached unit gains: ""When the regroup phase starts (before drawing cards): Name a card, then look at the top card of your deck. If it's the named card, you may reveal and draw it.""",,,False,,https://cdn.swu-db.com/images/cards/TWI/341.png,Rare,0.11,068
twi,307,General Grievous,Trophy Collector,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'OFFICIAL']",['Ground'],3,4,4,"Ignore the aspect penalty on each Lightsaber upgrade you play on this unit. |On Attack: If this unit has 4 or more Lightsaber upgrades attached to him, defeat 4 enemy units.",,,False,,https://cdn.swu-db.com/images/cards/TWI/307.png,Legendary,1.73,034
twi,346,Grievous Reassembly,,1,Event,['Vigilance'],['SUPPLY'],,2,,,Heal 3 damage from a unit. Create a Battle Droid token.,,,False,,https://cdn.swu-db.com/images/cards/TWI/346.png,Common,0.00,073
twi,347,Guarding the Way,,1,Event,['Vigilance'],['TACTIC'],,2,,,"Give a unit Sentinel for this phase. (Units in this arena can't attack your non-Sentinel units or your base.) If you have the initiative, also give that unit +2/+2 for this phase.",,,False,,https://cdn.swu-db.com/images/cards/TWI/347.png,Common,0.00,074
twi,325,Hello There,,1,Event,"['Vigilance', 'Heroism']",['TRICK'],,3,,,Choose a unit that entered play this phase. It gets -4/-4 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/325.png,Uncommon,0.00,052
twi,345,I Have the High Ground,,1,Event,['Vigilance'],['TACTIC'],,1,,,Choose a friendly unit. Each enemy unit gets -4/-0 while attacking that unit this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/345.png,Rare,0.00,072
twi,334,Infantry of the 212th,,1,Unit,['Vigilance'],"['REPUBLIC', 'CLONE', 'TROOPER']",['Ground'],3,2,4,Coordinate - Sentinel (Gain this keyword while you control 3 or more units. Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/TWI/334.png,Common,0.11,061
twi,357,Kalani,Analytical General,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'DROID']",['Ground'],6,5,7,"On Attack: You may choose another unit. If you have the initiative, you may choose up to 2 other units instead. Give each chosen unit +2/+2 for this phase.",,,False,,https://cdn.swu-db.com/images/cards/TWI/357.png,Rare,0.00,085
twi,317,Kashyyyk Defender,,1,Unit,"['Vigilance', 'Heroism']",['WOOKIEE'],['Ground'],2,0,5,Grit (This unit gets +1/+0 for each damage on it.) |When Played: Heal up to 2 damage from another unit and deal that much damage to this unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/317.png,Uncommon,0.00,044
twi,337,Ki-Adi-Mundi,Composed and Confident,1,Unit,['Vigilance'],"['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],5,5,7,Coordinate - When an opponent plays their second card each phase: You may draw 2 cards.,,,False,,https://cdn.swu-db.com/images/cards/TWI/337.png,Legendary,0.00,064
twi,322,Knight of the Republic,,1,Unit,"['Vigilance', 'Heroism']","['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],6,4,7,When this unit is attacked: Create a Clone Trooper token.,,,False,,https://cdn.swu-db.com/images/cards/TWI/322.png,Common,0.00,049
twi,356,Kraken,Confederate Tactician,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'DROID']",['Ground'],5,2,5,When Played: Create 2 Battle Droid tokens. |On Attack: Give each friendly token unit +1/+1 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/356.png,Uncommon,0.00,084
twi,314,Lethal Crackdown,,1,Event,"['Vigilance', 'Villainy']",['TACTIC'],,4,,,Defeat a non-leader unit. Deal damage to your base equal to that unit's power.,,,False,,https://cdn.swu-db.com/images/cards/TWI/314.png,Uncommon,0.00,041
twi,323,Luminara Unduli,Soft-Spoken Master,1,Unit,"['Vigilance', 'Heroism']","['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],7,4,9,Coordinate - Grit (Gain this keyword while you control 3 or more units. This unit gets +1/+0 for each damage on her.) |When Played: Choose a base. Heal 1 damage from it for each unit you control.,,,False,,https://cdn.swu-db.com/images/cards/TWI/323.png,Rare,0.00,050
twi,355,MagnaGuard Wing Leader,,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'VEHICLE', 'FIGHTER']",['Space'],3,3,4,"Action: Attack with a Droid unit. Then, attack with another Droid unit. Use this ability only once each round.",,,False,,https://cdn.swu-db.com/images/cards/TWI/355.png,Uncommon,0.00,082
twi,312,Malevolence,Grievous's Secret Weapon,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'VEHICLE', 'CAPITAL SHIP']",['Space'],9,7,7,Exploit 4 |Restore 2 |When Played: Give an enemy unit -4/-0 for this phase. It can't attack for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/312.png,Rare,0.00,039
twi,372,Mas Amedda,Vice Chair,1,Unit,"['Command', 'Command']","['REPUBLIC', 'OFFICIAL']",['Ground'],2,0,4,"When you play another unit: You may exhaust this unit. If you do, search the top 4 cards of your deck for a unit, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/372.png,Rare,0.00,101
twi,308,Morgan Elsbeth,Keeper of Many Secrets,1,Unit,"['Vigilance', 'Villainy']","['FORCE', 'IMPERIAL', 'OFFICIAL']",['Ground'],4,3,6,"Restore 1 |On Attack: You may defeat another friendly unit. If you do, draw a card.",,,False,,https://cdn.swu-db.com/images/cards/TWI/308.png,Rare,0.00,035
twi,339,Multi-Troop Transport,,1,Unit,['Vigilance'],"['SEPARATIST', 'VEHICLE', 'TANK']",['Ground'],7,3,6,"Exploit 2 (While playing this card, defeat up to 2 units you control. This card costs 2 less for each unit defeated this way.)|On Attack: Create a Battle Droid token.",,,False,,https://cdn.swu-db.com/images/cards/TWI/339.png,Common,0.00,066
twi,321,Obi-Wan's Aethersprite,This is Why I Hate Flying,1,Unit,"['Vigilance', 'Heroism']","['JEDI', 'REPUBLIC', 'VEHICLE', 'FIGHTER']",['Space'],5,4,6,When Played/On Attack: You may deal 1 damage to this unit and 2 damage to another space unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/321.png,Uncommon,0.00,048
twi,316,Outspoken Representative,,1,Unit,"['Vigilance', 'Heroism']","['REPUBLIC', 'OFFICIAL']",['Ground'],2,0,3,"While you control another Republic unit, this unit gains Sentinel. (Units in this arena can't attack your non-Sentinel units or your base.) |When Defeated: Create a Clone Trooper token.",,,False,,https://cdn.swu-db.com/images/cards/TWI/316.png,Common,0.00,043
twi,331,Padawan Starfighter,,1,Unit,['Vigilance'],"['JEDI', 'REPUBLIC', 'VEHICLE', 'FIGHTER']",['Space'],2,1,3,"While you control a Force unit or a Force upgrade, this unit gets +1/+1.",,,False,,https://cdn.swu-db.com/images/cards/TWI/331.png,Common,0.00,058
twi,367,Pelta Supply Frigate,,1,Unit,"['Command', 'Heroism']","['REPUBLIC', 'VEHICLE', 'CAPITAL SHIP']",['Space'],5,3,6,"Coordinate - When Played: Create a Clone Trooper token. (Gain this ability while you control 3 or more units, including this one.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/367.png,Common,1.73,095
twi,343,Perilous Position,,1,Upgrade,['Vigilance'],['CONDITION'],,3,-2,-2,When Played: Exhaust attached unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/343.png,Common,0.11,070
twi,371,Petition the Senate,,1,Event,"['Command', 'Heroism']",['TACTIC'],,3,,,"If you control 3 or more Official units, draw 3 cards.",,,False,,https://cdn.swu-db.com/images/cards/TWI/371.png,Rare,0.00,100
twi,353,Poggle the Lesser,Archduke of the Stalgasin Hive,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'OFFICIAL']",['Ground'],2,1,4,"When you play another unit: You may exhaust this unit. If you do, create a Battle Droid token.",,,False,,https://cdn.swu-db.com/images/cards/TWI/353.png,Rare,0.00,080
twi,311,Providence Destroyer,,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'VEHICLE', 'CAPITAL SHIP']",['Space'],8,5,7,"Exploit 2 (While playing this card, defeat up to 2 units you control. This card costs 2 less for each unit defeated this way.) |On Attack: Give an enemy space unit -2/-2 for this phase.",,,False,,https://cdn.swu-db.com/images/cards/TWI/311.png,Uncommon,1.73,038
twi,360,Reprocess,,1,Event,"['Command', 'Villainy']",['SUPPLY'],,3,,,Choose up to 4 units in your discard pile. Put them on the bottom of your deck in a random order and create that many Battle Droid tokens.,,,False,,https://cdn.swu-db.com/images/cards/TWI/360.png,Uncommon,0.00,088
twi,369,Republic Defense Carrier,,1,Unit,"['Command', 'Heroism']","['REPUBLIC', 'VEHICLE', 'CAPITAL SHIP']",['Space'],11,6,7,This unit costs 1 less to play for each unit controlled by the opponent who controls the most units. Sentinel (Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/TWI/369.png,Uncommon,1.73,098
twi,363,Republic Tactical Officer,,1,Unit,"['Command', 'Heroism']","['REPUBLIC', 'CLONE']",['Ground'],2,1,4,When Played: You may attack with a Republic unit. It gets +2/+0 for this attack.,,,False,,https://cdn.swu-db.com/images/cards/TWI/363.png,Common,0.00,091
twi,342,Roger Roger,,1,Upgrade,['Vigilance'],['LEARNED'],,1,1,1,When Defeated: Attach this upgrade to a friendly Battle Droid token.,,,False,,https://cdn.swu-db.com/images/cards/TWI/342.png,Rare,0.11,069
twi,332,Royal Guard Attaché,,1,Unit,['Vigilance'],"['NABOO', 'TROOPER']",['Ground'],2,2,5,When Played: Deal 2 damage to this unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/332.png,Common,0.00,059
twi,304,Rune Haako,Scheming Second,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'OFFICIAL']",['Ground'],2,3,2,"When Played: If a friendly unit was defeated this phase, you may give a unit -1/-1 for this phase.",,,False,,https://cdn.swu-db.com/images/cards/TWI/304.png,Uncommon,1.73,031
twi,320,Satine Kryze,Committed to Peace,1,Unit,"['Vigilance', 'Heroism']","['MANDALORIAN', 'OFFICIAL']",['Ground'],4,0,6,"Each unit (including enemy units) gains: ""Action [exhaust]: Discard cards from an opponent's deck equal to half this unit's remaining HP, rounded up.""",,,False,,https://cdn.swu-db.com/images/cards/TWI/320.png,Legendary,0.00,047
twi,359,Separatist Super Tank,,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'VEHICLE', 'TANK']",['Ground'],9,8,8,"Exploit 3 (While playing this card, defeat up to 3 units you control. This card costs 2 less for each unit defeated this way.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/359.png,Common,0.00,087
twi,366,Shaak Ti,Unity Wins Wars,1,Unit,"['Command', 'Heroism']","['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],4,3,4,Each friendly token unit gets +1/+0. |On Attack: Create a Clone Trooper token.,,,False,,https://cdn.swu-db.com/images/cards/TWI/366.png,Uncommon,1.73,094
twi,370,Synchronized Strike,,1,Event,"['Command', 'Heroism']",['TACTIC'],,2,,,Deal damage to an enemy unit equal to the number of units you control in its arena.,,,False,,https://cdn.swu-db.com/images/cards/TWI/370.png,Uncommon,36.29,099
twi,351,The Invasion of Christophsis,,1,Event,['Vigilance'],"['SEPARATIST', 'PLAN']",,15,,,Exploit 4 |Choose an opponent. Defeat each unit that player controls.,,,False,,https://cdn.swu-db.com/images/cards/TWI/351.png,Legendary,0.00,078
twi,340,The Zillo Beast,Awoken From The Depths,1,Unit,['Vigilance'],['CREATURE'],['Ground'],9,10,10,When Played: Give each enemy ground unit -5/-0 for this phase. |When the regroup phase starts: Heal 5 damage from this unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/340.png,Rare,0.00,067
twi,333,Trade Federation Shuttle,,1,Unit,['Vigilance'],"['SEPARATIST', 'VEHICLE', 'TRANSPORT']",['Space'],3,2,3,"When Played: If you control a damaged unit, create a Battle Droid token.",,,False,,https://cdn.swu-db.com/images/cards/TWI/333.png,Common,0.00,060
twi,344,Unshakeable Will,,1,Upgrade,['Vigilance'],['INNATE'],,4,2,2,Attached unit gains Sentinel. (Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/TWI/344.png,Uncommon,0.11,071
twi,350,Vanquish,,1,Event,['Vigilance'],['TACTIC'],,5,,,Defeat a non-leader unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/350.png,Common,0.00,077
twi,336,Vulture Interceptor Wing,,1,Unit,['Vigilance'],"['SEPARATIST', 'DROID', 'VEHICLE', 'FIGHTER']",['Space'],4,3,3,On Attack: Give an enemy unit -1/-1 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/336.png,Uncommon,0.11,063
twi,330,Warrior Drone,,1,Unit,['Vigilance'],['SEPARATIST'],['Ground'],1,1,4,,,,False,,https://cdn.swu-db.com/images/cards/TWI/330.png,Common,0.00,057
twi,305,Wartime Trade Official,,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'OFFICIAL']",['Ground'],2,1,3,When Defeated: Create a Battle Droid token.,,,False,,https://cdn.swu-db.com/images/cards/TWI/305.png,Common,0.00,032
